timestamp_utc,status,causal_experiment_id,task_name,environment_name,seed,robot_name,returncode,message
2026-05-22T07:13:57+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,tiago,,
2026-05-22T07:18:15+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,tiago,0,
2026-05-22T07:18:15+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,pr2,,
2026-05-22T07:26:10+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,pr2,0,
2026-05-22T07:26:10+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,armar7,,
2026-05-22T07:36:37+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,armar7,0,
2026-05-22T07:36:37+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,unitree_g1,,
2026-05-22T07:40:35+00:00,completed,robot_substitution:mix:isr:910005,mix,isr,910005,unitree_g1,0,
2026-05-22T07:40:35+00:00,started,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,tiago,,
2026-05-22T07:43:26+00:00,completed,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,tiago,0,
2026-05-22T07:43:26+00:00,started,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,rollin_justin,,
2026-05-22T07:45:56+00:00,completed,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,rollin_justin,0,
2026-05-22T07:45:56+00:00,started,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,hsrb,,
